zip,type,primary_city,state,county,latitude,longitude,world_region,country,decommissioned,estimated_population
01368,STANDARD,Royalston,MA,Worcester County,42.68,-72.18,NA,US,0,1081
01370,STANDARD,Shelburne Falls,MA,Franklin County,42.6,-72.74,NA,US,0,3439
01373,STANDARD,South Deerfield,MA,Franklin County,42.47,-72.59,NA,US,0,4019
01375,STANDARD,Sunderland,MA,Franklin County,42.46,-72.58,NA,US,0,2777
01376,STANDARD,Turners Falls,MA,Franklin County,42.59,-72.55,NA,US,0,3968
01378,STANDARD,Warwick,MA,Franklin County,42.68,-72.33,NA,US,0,611
01379,STANDARD,Wendell,MA,Franklin County,42.55,-72.4,NA,US,0,625
01380,STANDARD,Wendell Depot,MA,Franklin County,42.58,-72.37,NA,US,0,0
01420,STANDARD,Fitchburg,MA,Worcester County,42.58,-71.81,NA,US,0,28652
01430,STANDARD,Ashburnham,MA,Worcester County,42.63,-71.9,NA,US,0,5364
01431,STANDARD,Ashby,MA,Middlesex County,42.68,-71.81,NA,US,0,2749
01432,STANDARD,Ayer,MA,Middlesex County,42.56,-71.58,NA,US,0,6017
01434,STANDARD,Devens,MA,Worcester County,42.53,-71.61,NA,US,0,0
01436,STANDARD,Baldwinville,MA,Worcester County,42.6,-72.07,NA,US,0,2457
01438,PO BOX,East Templeton,MA,Worcester County,42.53,-72.05,NA,US,0,614
01440,STANDARD,Gardner,MA,Worcester County,42.58,-71.98,NA,US,0,15067
01441,UNIQUE,Westminster,MA,Worcester County,42.58,-71.98,NA,US,0,0
01450,STANDARD,Groton,MA,Middlesex County,42.6,-71.57,NA,US,0,9198
01451,STANDARD,Harvard,MA,Worcester County,42.5,-71.58,NA,US,0,4672
01452,STANDARD,Hubbardston,MA,Worcester County,42.48,-72.01,NA,US,0,3932
01453,STANDARD,Leominster,MA,Worcester County,42.51,-71.77,NA,US,0,34034
01460,STANDARD,Littleton,MA,Middlesex County,42.53,-71.47,NA,US,0,8001
01462,STANDARD,Lunenburg,MA,Worcester County,42.59,-71.72,NA,US,0,9073
01463,STANDARD,Pepperell,MA,Middlesex County,42.66,-71.58,NA,US,0,10100
01464,STANDARD,Shirley,MA,Middlesex County,42.54,-71.65,NA,US,0,5028
01467,PO BOX,Still River,MA,Worcester County,42.49,-71.61,NA,US,0,0
01468,STANDARD,Templeton,MA,Worcester County,42.55,-72.06,NA,US,0,3579
01469,STANDARD,Townsend,MA,Middlesex County,42.66,-71.7,NA,US,0,6266
01470,UNIQUE,Groton,MA,Middlesex County,42.6,-71.57,NA,US,0,0
01471,UNIQUE,Groton,MA,Middlesex County,42.6,-71.57,NA,US,0,0
01472,PO BOX,West Groton,MA,Middlesex County,42.61,-71.62,NA,US,0,0
01473,STANDARD,Westminster,MA,Worcester County,42.55,-71.9,NA,US,0,6741
01474,STANDARD,West Townsend,MA,Middlesex County,42.66,-71.74,NA,US,0,1866
01475,STANDARD,Winchendon,MA,Worcester County,42.68,-72.04,NA,US,0,7879
01477,PO BOX,Winchendon Springs,MA,Worcester County,42.69,-72.01,NA,US,0,0
01501,STANDARD,Auburn,MA,Worcester County,42.2,-71.83,NA,US,0,14232
01503,STANDARD,Berlin,MA,Worcester County,42.38,-71.63,NA,US,0,2462
01504,STANDARD,Blackstone,MA,Worcester County,42.01,-71.5,NA,US,0,7808
01505,STANDARD,Boylston,MA,Worcester County,42.35,-71.73,NA,US,0,3993
01506,STANDARD,Brookfield,MA,Worcester County,42.21,-72.1,NA,US,0,2920
01507,STANDARD,Charlton,MA,Worcester County,42.13,-71.96,NA,US,0,10873
01508,PO BOX,Charlton City,MA,Worcester County,42.13,-71.96,NA,US,0,795
01509,PO BOX,Charlton Depot,MA,Worcester County,42.13,-71.96,NA,US,0,0
01510,STANDARD,Clinton,MA,Worcester County,42.41,-71.68,NA,US,0,11365
01515,STANDARD,East Brookfield,MA,Worcester County,42.22,-72.04,NA,US,0,1985
01516,STANDARD,Douglas,MA,Worcester County,42.05,-71.73,NA,US,0,7565
01517,PO BOX,East Princeton,MA,Worcester County,42.46,-71.89,NA,US,0,0
01518,STANDARD,Fiskdale,MA,Worcester County,42.12,-72.11,NA,US,0,2639
01519,STANDARD,Grafton,MA,Worcester County,42.2,-71.68,NA,US,0,6093
01520,STANDARD,Holden,MA,Worcester County,42.35,-71.85,NA,US,0,12865
01521,STANDARD,Holland,MA,Hampden County,42.05,-72.15,NA,US,0,2069
01522,STANDARD,Jefferson,MA,Worcester County,42.38,-71.87,NA,US,0,2984
01523,STANDARD,Lancaster,MA,Worcester County,42.45,-71.66,NA,US,0,4777
01524,STANDARD,Leicester,MA,Worcester County,42.25,-71.9,NA,US,0,5678
01525,PO BOX,Linwood,MA,Worcester County,42.05,-71.64,NA,US,0,677
01526,PO BOX,Manchaug,MA,Worcester County,42.12,-71.76,NA,US,0,475
01527,STANDARD,Millbury,MA,Worcester County,42.19,-71.76,NA,US,0,11467
01529,STANDARD,Millville,MA,Worcester County,42.03,-71.58,NA,US,0,2734
01531,STANDARD,New Braintree,MA,Worcester County,42.31,-72.13,NA,US,0,865
01532,STANDARD,Northborough,MA,Worcester County,42.31,-71.64,NA,US,0,13113
01534,STANDARD,Northbridge,MA,Worcester County,42.15,-71.65,NA,US,0,4939
01535,STANDARD,North Brookfield,MA,Worcester County,42.27,-72.08,NA,US,0,3925
01536,STANDARD,North Grafton,MA,Worcester County,42.23,-71.69,NA,US,0,5828
01537,STANDARD,North Oxford,MA,Worcester County,42.16,-71.88,NA,US,0,1951
01538,PO BOX,North Uxbridge,MA,Worcester County,42.05,-71.64,NA,US,0,491
01540,STANDARD,Oxford,MA,Worcester County,42.11,-71.87,NA,US,0,9660
01541,STANDARD,Princeton,MA,Worcester County,42.45,-71.86,NA,US,0,3224
01542,STANDARD,Rochdale,MA,Worcester County,42.2,-71.9,NA,US,0,1907
01543,STANDARD,Rutland,MA,Worcester County,42.36,-71.95,NA,US,0,6893
01545,STANDARD,Shrewsbury,MA,Worcester County,42.3,-71.71,NA,US,0,30759
01546,UNIQUE,Shrewsbury,MA,Worcester County,42.3,-71.71,NA,US,0,0
01550,STANDARD,Southbridge,MA,Worcester County,42.08,-72.03,NA,US,0,13355
01560,STANDARD,South Grafton,MA,Worcester County,42.17,-71.68,NA,US,0,3675
01561,PO BOX,South Lancaster,MA,Worcester County,42.43,-71.69,NA,US,0,925
01562,STANDARD,Spencer,MA,Worcester County,42.24,-71.99,NA,US,0,9747
01564,STANDARD,Sterling,MA,Worcester County,42.43,-71.75,NA,US,0,7104
01566,STANDARD,Sturbridge,MA,Worcester County,42.09,-72.06,NA,US,0,5934
01568,STANDARD,Upton,MA,Worcester County,42.17,-71.61,NA,US,0,6440
01569,STANDARD,Uxbridge,MA,Worcester County,42.08,-71.6,NA,US,0,11159
01570,STANDARD,Webster,MA,Worcester County,42.04,-71.87,NA,US,0,13308
01571,STANDARD,Dudley,MA,Worcester County,42.05,-71.93,NA,US,0,9200
01580,UNIQUE,Westborough,MA,Worcester County,42.26,-71.61,NA,US,0,0
01581,STANDARD,Westborough,MA,Worcester County,42.26,-71.61,NA,US,0,16691
01582,UNIQUE,Westborough,MA,Worcester County,42.26,-71.61,NA,US,0,0
01583,STANDARD,West Boylston,MA,Worcester County,42.36,-71.78,NA,US,0,5947
01585,STANDARD,West Brookfield,MA,Worcester County,42.23,-72.14,NA,US,0,3585
01586,PO BOX,West Millbury,MA,Worcester County,42.19,-71.76,NA,US,0,0
01588,STANDARD,Whitinsville,MA,Worcester County,42.11,-71.67,NA,US,0,7937
01590,STANDARD,Sutton,MA,Worcester County,42.15,-71.76,NA,US,0,7702
01601,PO BOX,Worcester,MA,Worcester County,42.26,-71.8,NA,US,0,0
01602,STANDARD,Worcester,MA,Worcester County,42.26,-71.8,NA,US,0,18196
01603,STANDARD,Worcester,MA,Worcester County,42.26,-71.8,NA,US,0,14610
01604,STANDARD,Worcester,MA,Worcester County,42.26,-71.8,NA,US,0,26294
01605,STANDARD,Worcester,MA,Worcester County,42.26,-71.8,NA,US,0,18175
01606,STANDARD,Worcester,MA,Worcester County,42.26,-71.8,NA,US,0,16439
01607,STANDARD,Worcester,MA,Worcester County,42.26,-71.8,NA,US,0,6146
01608,STANDARD,Worcester,MA,Worcester County,42.26,-71.8,NA,US,0,2396
01609,STANDARD,Worcester,MA,Worcester County,42.26,-71.8,NA,US,0,11815
01610,STANDARD,Worcester,MA,Worcester County,42.26,-71.8,NA,US,0,12571
01611,STANDARD,Cherry Valley,MA,Worcester County,42.23,-71.87,NA,US,0,1777
01612,STANDARD,Paxton,MA,Worcester County,42.31,-71.93,NA,US,0,3934
01613,PO BOX,Worcester,MA,Worcester County,42.26,-71.8,NA,US,0,1083
01614,PO BOX,Worcester,MA,Worcester County,42.26,-71.8,NA,US,0,0
01615,PO BOX,Worcester,MA,Worcester County,42.26,-71.8,NA,US,0,0
01653,UNIQUE,Worcester,MA,Worcester County,42.26,-71.8,NA,US,0,0
01654,UNIQUE,Worcester,MA,Worcester County,42.26,-71.8,NA,US,0,0
01655,STANDARD,Worcester,MA,Worcester County,42.26,-71.8,NA,US,0,0
01701,STANDARD,Framingham,MA,Middlesex County,42.3,-71.43,NA,US,0,27821
01702,STANDARD,Framingham,MA,Middlesex County,42.3,-71.43,NA,US,0,23402
01703,PO BOX,Framingham,MA,Middlesex County,42.3,-71.43,NA,US,0,0
01704,PO BOX,Framingham,MA,Middlesex County,42.3,-71.43,NA,US,0,0
01705,PO BOX,Framingham,MA,Middlesex County,42.3,-71.43,NA,US,0,0
01718,STANDARD,Village Of Nagog Woods,MA,Middlesex County,42.51,-71.41,NA,US,0,580
01719,STANDARD,Boxborough,MA,Middlesex County,42.5,-71.5,NA,US,0,4749
01720,STANDARD,Acton,MA,Middlesex County,42.48,-71.46,NA,US,0,19114
01721,STANDARD,Ashland,MA,Middlesex County,42.25,-71.46,NA,US,0,14769
01730,STANDARD,Bedford,MA,Middlesex County,42.48,-71.26,NA,US,0,11940
01731,STANDARD,Hanscom Afb,MA,Middlesex County,42.46,-71.28,NA,US,0,1343
01740,STANDARD,Bolton,MA,Worcester County,42.43,-71.6,NA,US,0,4456
01741,STANDARD,Carlisle,MA,Middlesex County,42.53,-71.35,NA,US,0,4692
01742,STANDARD,Concord,MA,Middlesex County,42.45,-71.35,NA,US,0,15042
01745,STANDARD,Fayville,MA,Worcester County,42.29,-71.5,NA,US,0,430
01746,STANDARD,Holliston,MA,Middlesex County,42.2,-71.43,NA,US,0,12696
01747,STANDARD,Hopedale,MA,Worcester County,42.12,-71.54,NA,US,0,5323
01748,STANDARD,Hopkinton,MA,Middlesex County,42.22,-71.52,NA,US,0,13078
01749,STANDARD,Hudson,MA,Middlesex County,42.39,-71.56,NA,US,0,16503
01752,STANDARD,Marlborough,MA,Middlesex County,42.34,-71.54,NA,US,0,31660
01754,STANDARD,Maynard,MA,Middlesex County,42.42,-71.45,NA,US,0,8873
01756,STANDARD,Mendon,MA,Worcester County,42.1,-71.55,NA,US,0,5234
01757,STANDARD,Milford,MA,Worcester County,42.14,-71.51,NA,US,0,22801
01760,STANDARD,Natick,MA,Middlesex County,42.28,-71.35,NA,US,0,28611
01770,STANDARD,Sherborn,MA,Middlesex County,42.23,-71.36,NA,US,0,3937
01772,STANDARD,Southborough,MA,Worcester County,42.3,-71.51,NA,US,0,8678
01773,STANDARD,Lincoln,MA,Middlesex County,42.41,-71.3,NA,US,0,4870
01775,STANDARD,Stow,MA,Middlesex County,42.43,-71.5,NA,US,0,6132
01776,STANDARD,Sudbury,MA,Middlesex County,42.36,-71.4,NA,US,0,16252
01778,STANDARD,Wayland,MA,Middlesex County,42.36,-71.36,NA,US,0,12273
01784,PO BOX,Woodville,MA,Middlesex County,42.23,-71.55,NA,US,0,0
01801,STANDARD,Woburn,MA,Middlesex County,42.48,-71.15,NA,US,0,33608
01803,STANDARD,Burlington,MA,Middlesex County,42.5,-71.2,NA,US,0,22104
01805,UNIQUE,Burlington,MA,Middlesex County,42.5,-71.2,NA,US,0,0
01806,UNIQUE,Woburn,MA,Middlesex County,42.47,-71.15,NA,US,1,0
01807,UNIQUE,Woburn,MA,Middlesex County,42.48,-71.15,NA,US,0,0
01808,UNIQUE,Woburn,MA,Middlesex County,42.5,-71.12,NA,US,1,0
01810,STANDARD,Andover,MA,Essex County,42.65,-71.14,NA,US,0,30346
01812,UNIQUE,Andover,MA,Essex County,42.65,-71.14,NA,US,0,0
01813,UNIQUE,Woburn,MA,Middlesex County,42.48,-71.15,NA,US,0,0
01815,UNIQUE,Woburn,MA,Middlesex County,42.48,-71.15,NA,US,0,0
01821,STANDARD,Billerica,MA,Middlesex County,42.55,-71.26,NA,US,0,26961
01822,PO BOX,Billerica,MA,Middlesex County,42.55,-71.26,NA,US,0,0
01824,STANDARD,Chelmsford,MA,Middlesex County,42.59,-71.36,NA,US,0,23196
01826,STANDARD,Dracut,MA,Middlesex County,42.66,-71.3,NA,US,0,26388
01827,STANDARD,Dunstable,MA,Middlesex County,42.66,-71.48,NA,US,0,2850
01830,STANDARD,Haverhill,MA,Essex County,42.78,-71.08,NA,US,0,19190
01831,PO BOX,Haverhill,MA,Essex County,42.78,-71.08,NA,US,0,632
01832,STANDARD,Haverhill,MA,Essex County,42.78,-71.08,NA,US,0,17585
01833,STANDARD,Georgetown,MA,Essex County,42.73,-70.98,NA,US,0,7314
01834,STANDARD,Groveland,MA,Essex County,42.75,-71.03,NA,US,0,5915
01835,STANDARD,Haverhill,MA,Essex County,42.78,-71.08,NA,US,0,11875
01840,STANDARD,Lawrence,MA,Essex County,42.7,-71.16,NA,US,0,3383
01841,STANDARD,Lawrence,MA,Essex County,42.7,-71.16,NA,US,0,33432
01842,PO BOX,Lawrence,MA,Essex County,42.7,-71.16,NA,US,0,1174
01843,STANDARD,Lawrence,MA,Essex County,42.7,-71.16,NA,US,0,18352
01844,STANDARD,Methuen,MA,Essex County,42.71,-71.18,NA,US,0,40836
01845,STANDARD,North Andover,MA,Essex County,42.7,-71.11,NA,US,0,24329
01850,STANDARD,Lowell,MA,Middlesex County,42.63,-71.32,NA,US,0,11001
01851,STANDARD,Lowell,MA,Middlesex County,42.63,-71.32,NA,US,0,23694
01852,STANDARD,Lowell,MA,Middlesex County,42.63,-71.32,NA,US,0,23950
01853,PO BOX,Lowell,MA,Middlesex County,42.63,-71.32,NA,US,0,1292
01854,STANDARD,Lowell,MA,Middlesex County,42.63,-71.32,NA,US,0,17446
01860,STANDARD,Merrimac,MA,Essex County,42.83,-71,NA,US,0,5611
01862,STANDARD,North Billerica,MA,Middlesex County,42.57,-71.29,NA,US,0,8263
01863,STANDARD,North Chelmsford,MA,Middlesex County,42.63,-71.39,NA,US,0,7753
01864,STANDARD,North Reading,MA,Middlesex County,42.56,-71.06,NA,US,0,13411
01865,PO BOX,Nutting Lake,MA,Middlesex County,42.54,-71.25,NA,US,0,0
01866,PO BOX,Pinehurst,MA,Middlesex County,42.53,-71.23,NA,US,0,0
01867,STANDARD,Reading,MA,Middlesex County,42.53,-71.1,NA,US,0,21499
01876,STANDARD,Tewksbury,MA,Middlesex County,42.61,-71.23,NA,US,0,25645
01879,STANDARD,Tyngsboro,MA,Middlesex County,42.68,-71.41,NA,US,0,10293
01880,STANDARD,Wakefield,MA,Middlesex County,42.5,-71.06,NA,US,0,22162
01885,PO BOX,West Boxford,MA,Essex County,42.67,-71.03,NA,US,0,0
01886,STANDARD,Westford,MA,Middlesex County,42.58,-71.43,NA,US,0,20376
01887,STANDARD,Wilmington,MA,Middlesex County,42.55,-71.16,NA,US,0,20129
01888,PO BOX,Woburn,MA,Middlesex County,42.48,-71.15,NA,US,0,0
01889,UNIQUE,North Reading,MA,Middlesex County,42.56,-71.06,NA,US,0,0
01890,STANDARD,Winchester,MA,Middlesex County,42.45,-71.14,NA,US,0,19213
01899,UNIQUE,Andover,MA,Essex County,42.65,-71.14,NA,US,0,0
01901,STANDARD,Lynn,MA,Essex County,42.47,-70.96,NA,US,0,1155
01902,STANDARD,Lynn,MA,Essex County,42.47,-70.96,NA,US,0,30268
01903,PO BOX,Lynn,MA,Essex County,42.47,-70.96,NA,US,0,851
01904,STANDARD,Lynn,MA,Essex County,42.47,-70.96,NA,US,0,15967
01905,STANDARD,Lynn,MA,Essex County,42.47,-70.96,NA,US,0,18244
01906,STANDARD,Saugus,MA,Essex County,42.46,-71.01,NA,US,0,23413
01907,STANDARD,Swampscott,MA,Essex County,42.46,-70.89,NA,US,0,12470
01908,STANDARD,Nahant,MA,Essex County,42.42,-70.92,NA,US,0,3119
01910,UNIQUE,Lynn,MA,Essex County,42.47,-70.96,NA,US,0,0
01913,STANDARD,Amesbury,MA,Essex County,42.85,-70.92,NA,US,0,14037
01915,STANDARD,Beverly,MA,Essex County,42.55,-70.84,NA,US,0,31324
01921,STANDARD,Boxford,MA,Essex County,42.67,-70.98,NA,US,0,7331
01922,STANDARD,Byfield,MA,Essex County,42.75,-70.93,NA,US,0,2848
01923,STANDARD,Danvers,MA,Essex County,42.57,-70.95,NA,US,0,23360
01929,STANDARD,Essex,MA,Essex County,42.63,-70.77,NA,US,0,2928
01930,STANDARD,Gloucester,MA,Essex County,42.62,-70.66,NA,US,0,23856
01931,PO BOX,Gloucester,MA,Essex County,42.62,-70.66,NA,US,0,442
01936,PO BOX,Hamilton,MA,Essex County,42.61,-70.86,NA,US,0,0
01937,PO BOX,Hathorne,MA,Essex County,42.57,-70.95,NA,US,0,0
01938,STANDARD,Ipswich,MA,Essex County,42.67,-70.83,NA,US,0,11683
01940,STANDARD,Lynnfield,MA,Essex County,42.53,-71.04,NA,US,0,10993
01944,STANDARD,Manchester,MA,Essex County,42.56,-70.76,NA,US,0,4620
01945,STANDARD,Marblehead,MA,Essex County,42.5,-70.85,NA,US,0,18127
01949,STANDARD,Middleton,MA,Essex County,42.6,-71.01,NA,US,0,6965
01950,STANDARD,Newburyport,MA,Essex County,42.81,-70.88,NA,US,0,15198
01951,STANDARD,Newbury,MA,Essex County,42.8,-71,NA,US,0,3207
01952,STANDARD,Salisbury,MA,Essex County,42.83,-70.84,NA,US,0,6787
01960,STANDARD,Peabody,MA,Essex County,42.53,-70.97,NA,US,0,43688
01961,PO BOX,Peabody,MA,Essex County,42.53,-70.97,NA,US,0,0
01965,PO BOX,Prides Crossing,MA,Essex County,42.56,-70.86,NA,US,0,0
01966,STANDARD,Rockport,MA,Essex County,42.64,-70.61,NA,US,0,6287
01969,STANDARD,Rowley,MA,Essex County,42.71,-70.87,NA,US,0,5259
01970,STANDARD,Salem,MA,Essex County,42.51,-70.9,NA,US,0,32194
01971,PO BOX,Salem,MA,Essex County,42.51,-70.89,NA,US,0,0
01982,STANDARD,South Hamilton,MA,Essex County,42.62,-70.86,NA,US,0,6501
01983,STANDARD,Topsfield,MA,Essex County,42.63,-70.95,NA,US,0,5449
01984,STANDARD,Wenham,MA,Essex County,42.6,-70.88,NA,US,0,3350
01985,STANDARD,West Newbury,MA,Essex County,42.8,-71,NA,US,0,3927
02018,PO BOX,Accord,MA,Plymouth County,42.17,-70.88,NA,US,0,0
02019,STANDARD,Bellingham,MA,Norfolk County,42.09,-71.47,NA,US,0,14707
02020,PO BOX,Brant Rock,MA,Plymouth County,42.08,-70.64,NA,US,0,661
02021,STANDARD,Canton,MA,Norfolk County,42.15,-71.13,NA,US,0,18954
02025,STANDARD,Cohasset,MA,Norfolk County,42.23,-70.8,NA,US,0,6515
02026,STANDARD,Dedham,MA,Norfolk County,42.24,-71.17,NA,US,0,20528
02027,PO BOX,Dedham,MA,Norfolk County,42.24,-71.17,NA,US,0,0
02030,STANDARD,Dover,MA,Norfolk County,42.24,-71.27,NA,US,0,5123
02031,STANDARD,East Mansfield,MA,Bristol County,42.02,-71.17,NA,US,1,0
02032,STANDARD,East Walpole,MA,Norfolk County,42.15,-71.21,NA,US,0,3705
02035,STANDARD,Foxboro,MA,Norfolk County,42.06,-71.24,NA,US,0,14783
02038,STANDARD,Franklin,MA,Norfolk County,42.08,-71.38,NA,US,0,27220
02040,PO BOX,Greenbush,MA,Plymouth County,42.19,-70.76,NA,US,0,0
02041,PO BOX,Green Harbor,MA,Plymouth County,42.1,-70.71,NA,US,0,770
02043,STANDARD,Hingham,MA,Plymouth County,42.23,-70.88,NA,US,0,19512
02044,UNIQUE,Hingham,MA,Plymouth County,42.23,-70.88,NA,US,0,0
02045,STANDARD,Hull,MA,Plymouth County,42.3,-70.9,NA,US,0,8990
02047,PO BOX,Humarock,MA,Plymouth County,42.19,-70.76,NA,US,0,595
02048,STANDARD,Mansfield,MA,Bristol County,42.02,-71.21,NA,US,0,20294
02050,STANDARD,Marshfield,MA,Plymouth County,42.09,-70.7,NA,US,0,19432
02051,PO BOX,Marshfield Hills,MA,Plymouth County,42.15,-70.73,NA,US,0,661
02052,STANDARD,Medfield,MA,Norfolk County,42.18,-71.3,NA,US,0,11150
02053,STANDARD,Medway,MA,Norfolk County,42.13,-71.4,NA,US,0,11358
02054,STANDARD,Millis,MA,Norfolk County,42.16,-71.35,NA,US,0,7110
02055,PO BOX,Minot,MA,Plymouth County,42.19,-70.76,NA,US,0,0
02056,STANDARD,Norfolk,MA,Norfolk County,42.11,-71.31,NA,US,0,8410
02059,PO BOX,North Marshfield,MA,Plymouth County,42.1,-70.71,NA,US,0,0
02060,PO BOX,North Scituate,MA,Plymouth County,42.21,-70.76,NA,US,0,0
02061,STANDARD,Norwell,MA,Plymouth County,42.16,-70.78,NA,US,0,9372
02062,STANDARD,Norwood,MA,Norfolk County,42.18,-71.19,NA,US,0,24326
02065,PO BOX,Ocean Bluff,MA,Plymouth County,42.1,-70.71,NA,US,0,388
02066,STANDARD,Scituate,MA,Plymouth County,42.18,-70.73,NA,US,0,14992
02067,STANDARD,Sharon,MA,Norfolk County,42.11,-71.18,NA,US,0,16154
02070,PO BOX,Sheldonville,MA,Norfolk County,42.05,-71.35,NA,US,0,0
02071,STANDARD,South Walpole,MA,Norfolk County,42.09,-71.27,NA,US,0,934
02072,STANDARD,Stoughton,MA,Norfolk County,42.11,-71.1,NA,US,0,23389
02081,STANDARD,Walpole,MA,Norfolk County,42.13,-71.24,NA,US,0,16471
02090,STANDARD,Westwood,MA,Norfolk County,42.21,-71.21,NA,US,0,13095
02093,STANDARD,Wrentham,MA,Norfolk County,42.06,-71.33,NA,US,0,9499
02108,STANDARD,Boston,MA,Suffolk County,42.35,-71.06,NA,US,0,3312
02109,STANDARD,Boston,MA,Suffolk County,42.35,-71.06,NA,US,0,4145
02110,STANDARD,Boston,MA,Suffolk County,42.35,-71.06,NA,US,0,4313
02111,STANDARD,Boston,MA,Suffolk County,42.35,-71.06,NA,US,0,4467
02112,PO BOX,Boston,MA,Suffolk County,42.35,-71.06,NA,US,0,417
02113,STANDARD,Boston,MA,Suffolk County,42.35,-71.06,NA,US,0,4799
02114,STANDARD,Boston,MA,Suffolk County,42.35,-71.06,NA,US,0,8116
02115,STANDARD,Boston,MA,Suffolk County,42.35,-71.06,NA,US,0,9923
02116,STANDARD,Boston,MA,Suffolk County,42.35,-71.06,NA,US,0,13687
02117,PO BOX,Boston,MA,Suffolk County,42.35,-71.06,NA,US,0,396
02118,STANDARD,Boston,MA,Suffolk County,42.35,-71.06,NA,US,0,16795
02119,STANDARD,Roxbury,MA,Suffolk County,42.35,-71.06,NA,US,0,17302
02120,STANDARD,Roxbury Crossing,MA,Suffolk County,42.35,-71.06,NA,US,0,7048
02121,STANDARD,Dorchester,MA,Suffolk County,42.35,-71.06,NA,US,0,16415
02122,STANDARD,Dorchester,MA,Suffolk County,42.35,-71.06,NA,US,0,16592
02123,PO BOX,Boston,MA,Suffolk County,42.35,-71.06,NA,US,0,359
02124,STANDARD,Dorchester Center,MA,Suffolk County,42.35,-71.06,NA,US,0,33570
02125,STANDARD,Dorchester,MA,Suffolk County,42.35,-71.06,NA,US,0,22994
02126,STANDARD,Mattapan,MA,Suffolk County,42.26,-71.1,NA,US,0,19266
02127,STANDARD,Boston,MA,Suffolk County,42.35,-71.06,NA,US,0,24051
02128,STANDARD,Boston,MA,Suffolk County,42.35,-71.06,NA,US,0,27419
02129,STANDARD,Charlestown,MA,Suffolk County,42.38,-71.06,NA,US,0,13311
02130,STANDARD,Jamaica Plain,MA,Suffolk County,42.3,-71.11,NA,US,0,27060
02131,STANDARD,Roslindale,MA,Suffolk County,42.28,-71.13,NA,US,0,23881
02132,STANDARD,West Roxbury,MA,Suffolk County,42.28,-71.16,NA,US,0,21756
02133,STANDARD,Boston,MA,Suffolk County,42.35,-71.06,NA,US,0,0
02134,STANDARD,Allston,MA,Suffolk County,42.35,-71.13,NA,US,0,12051
02135,STANDARD,Brighton,MA,Suffolk County,42.35,-71.15,NA,US,0,27370
02136,STANDARD,Hyde Park,MA,Suffolk County,42.26,-71.11,NA,US,0,23209
02137,PO BOX,Readville,MA,Suffolk County,42.25,-71.12,NA,US,0,0
02138,STANDARD,Cambridge,MA,Middlesex County,42.37,-71.11,NA,US,0,21578
02139,STANDARD,Cambridge,MA,Middlesex County,42.37,-71.11,NA,US,0,25969
02140,STANDARD,Cambridge,MA,Middlesex County,42.37,-71.11,NA,US,0,14277
02141,STANDARD,Cambridge,MA,Middlesex County,42.37,-71.11,NA,US,0,8418
02142,STANDARD,Cambridge,MA,Middlesex County,42.37,-71.11,NA,US,0,2011
02143,STANDARD,Somerville,MA,Middlesex County,42.39,-71.1,NA,US,0,18622
02144,STANDARD,Somerville,MA,Middlesex County,42.39,-71.1,NA,US,0,18051
02145,STANDARD,Somerville,MA,Middlesex County,42.39,-71.1,NA,US,0,18704
02148,STANDARD,Malden,MA,Middlesex County,42.43,-71.05,NA,US,0,47104
02149,STANDARD,Everett,MA,Middlesex County,42.4,-71.05,NA,US,0,30367
02150,STANDARD,Chelsea,MA,Suffolk County,42.39,-71.03,NA,US,0,23718
02151,STANDARD,Revere,MA,Suffolk County,42.41,-70.99,NA,US,0,38954
02152,STANDARD,Winthrop,MA,Suffolk County,42.37,-70.98,NA,US,0,14181
02153,PO BOX,Medford,MA,Middlesex County,42.42,-71.1,NA,US,0,0
02155,STANDARD,Medford,MA,Middlesex County,42.42,-71.1,NA,US,0,44783
02156,PO BOX,West Medford,MA,Middlesex County,42.42,-71.13,NA,US,0,0
02163,STANDARD,Boston,MA,Suffolk County,42.35,-71.06,NA,US,0,723
02169,STANDARD,Quincy,MA,Norfolk County,42.26,-71,NA,US,0,43214
02170,STANDARD,Quincy,MA,Norfolk County,42.26,-71,NA,US,0,16193
02171,STANDARD,Quincy,MA,Norfolk County,42.26,-71,NA,US,0,15503
02176,STANDARD,Melrose,MA,Middlesex County,42.45,-71.05,NA,US,0,23311
02180,STANDARD,Stoneham,MA,Middlesex County,42.47,-71.09,NA,US,0,19086
02184,STANDARD,Braintree,MA,Norfolk County,42.2,-71,NA,US,0,30406
02185,PO BOX,Braintree,MA,Norfolk County,42.2,-71,NA,US,0,0
02186,STANDARD,Milton,MA,Norfolk County,42.24,-71.08,NA,US,0,22628
02187,PO BOX,Milton Village,MA,Norfolk County,42.26,-71.08,NA,US,0,0
02188,STANDARD,Weymouth,MA,Norfolk County,42.2,-70.94,NA,US,0,12116
02189,STANDARD,East Weymouth,MA,Norfolk County,42.2,-70.94,NA,US,0,11769
02190,STANDARD,South Weymouth,MA,Norfolk County,42.2,-70.94,NA,US,0,13851
02191,STANDARD,North Weymouth,MA,Norfolk County,42.2,-70.94,NA,US,0,7287
02196,PO BOX,Boston,MA,Suffolk County,42.35,-71.06,NA,US,0,780
02199,STANDARD,Boston,MA,Suffolk County,42.35,-71.06,NA,US,0,1239
02201,UNIQUE,Boston,MA,Suffolk County,42.35,-71.06,NA,US,0,0
